<ERROR> 2016-07-02 22:11:55,585 (10580, 11540) [views.get:39] this is test log file .....
<CRITICAL> 2016-07-02 23:23:40,135 (7404, 2980) [views.get:39] Ileggal intrution!
<ERROR> 2016-07-02 23:23:42,640 (7404, 2980) [views.get:38] this is test log file .....
<CRITICAL> 2016-07-02 23:23:42,641 (7404, 2980) [views.get:39] Ileggal intrution!
<ERROR> 2016-07-02 23:27:50,200 (7404, 2980) [views.get:38] this is test log file .....
<CRITICAL> 2016-07-02 23:27:50,204 (7404, 2980) [views.get:39] Ileggal intrution!
<ERROR> 2016-07-02 23:27:59,822 (7404, 2980) [views.get:38] this is test log file .....
<CRITICAL> 2016-07-02 23:27:59,825 (7404, 2980) [views.get:39] Ileggal intrution!
<ERROR> 2016-07-02 23:33:58,301 (7404, 2980) [views.get:38] this is test log file .....
<CRITICAL> 2016-07-02 23:33:58,305 (7404, 2980) [views.get:39] Ileggal intrution!
<ERROR> 2016-07-02 23:35:45,654 (7404, 2980) [views.get:38] this is test log file .....
<CRITICAL> 2016-07-02 23:35:45,657 (7404, 2980) [views.get:39] Ileggal intrution!
<ERROR> 2016-07-02 23:36:29,795 (7404, 2980) [views.get:38] this is test log file .....
<CRITICAL> 2016-07-02 23:36:29,795 (7404, 2980) [views.get:39] Ileggal intrution!
<ERROR> 2016-07-02 23:40:17,368 (7404, 2980) [views.get:38] this is test log file .....
<CRITICAL> 2016-07-02 23:40:17,371 (7404, 2980) [views.get:39] Ileggal intrution!
<ERROR> 2016-07-02 23:41:52,551 (7404, 2980) [views.get:38] this is test log file .....
<CRITICAL> 2016-07-02 23:41:52,552 (7404, 2980) [views.get:39] Ileggal intrution!
<ERROR> 2016-07-02 23:43:10,910 (7404, 2980) [views.get:38] this is test log file .....
<CRITICAL> 2016-07-02 23:43:10,911 (7404, 2980) [views.get:39] Ileggal intrution!
<ERROR> 2016-07-02 23:51:43,075 (7404, 2980) [views.get:38] this is test log file .....
<CRITICAL> 2016-07-02 23:51:43,076 (7404, 2980) [views.get:39] Ileggal intrution!
<ERROR> 2016-07-02 23:54:50,190 (7404, 2980) [views.get:38] this is test log file .....
<CRITICAL> 2016-07-02 23:54:50,194 (7404, 2980) [views.get:39] Ileggal intrution!
<ERROR> 2016-07-02 23:55:48,871 (7404, 2980) [views.get:38] this is test log file .....
<CRITICAL> 2016-07-02 23:55:48,871 (7404, 2980) [views.get:39] Ileggal intrution!
<ERROR> 2016-07-02 23:56:34,917 (7404, 2980) [views.get:38] this is test log file .....
<CRITICAL> 2016-07-02 23:56:34,917 (7404, 2980) [views.get:39] Ileggal intrution!
<ERROR> 2016-07-02 23:57:26,381 (7404, 2980) [views.get:38] this is test log file .....
<CRITICAL> 2016-07-02 23:57:26,384 (7404, 2980) [views.get:39] Ileggal intrution!
<ERROR> 2016-07-02 23:59:15,200 (7404, 2980) [views.get:38] this is test log file .....
<CRITICAL> 2016-07-02 23:59:15,203 (7404, 2980) [views.get:39] Ileggal intrution!
